TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
EURRUB;60;110820;160000;85.7842000;85.9894000;85.5440000;85.9761000;29525
EURRUB;60;110820;170000;85.9766000;86.1378000;85.7140000;86.0810000;36584
EURRUB;60;110820;180000;86.0808000;86.1313000;85.7820000;85.8830000;32986
EURRUB;60;110820;190000;85.8847000;86.0040000;85.7987000;85.9750000;25574
EURRUB;60;110820;200000;85.9468000;85.9760000;85.7480000;85.8159000;15368
EURRUB;60;110820;210000;85.8159000;85.8440000;85.5440000;85.6702000;14180
EURRUB;60;110820;220000;85.6702000;85.8079000;85.5100000;85.6921000;15728
EURRUB;60;110820;230000;85.6922000;85.9347000;85.5780000;85.8414000;19855
EURRUB;60;120820;0;85.8416000;85.9090000;85.6515000;85.7091000;10246
EURRUB;60;120820;10000;85.6810000;85.8380000;85.6538000;85.7739000;41
EURRUB;60;120820;20000;85.7445000;85.8500000;85.6638000;85.6805000;1075
EURRUB;60;120820;30000;85.6812000;85.8480000;85.5873000;85.6748000;1254
EURRUB;60;120820;40000;85.6697000;85.9539000;85.5840000;85.9380000;4400
EURRUB;60;120820;50000;85.9670000;86.0120000;85.7357000;85.7885000;5446
EURRUB;60;120820;60000;85.7892000;85.9696000;85.6862000;85.7796000;8624
EURRUB;60;120820;70000;86.5070000;86.5070000;85.7180000;85.8820000;1241
EURRUB;60;120820;80000;86.3770000;86.3770000;85.9210000;85.9210000;12
EURRUB;60;120820;90000;85.9040000;86.1510000;85.8120000;85.9274000;436
EURRUB;60;120820;100000;85.9157000;86.0930000;85.7138000;85.7598000;8523
EURRUB;60;120820;110000;85.7598000;86.0283000;85.6456000;85.9488000;35079
EURRUB;60;120820;120000;85.9479000;86.1406000;85.8791000;86.0090000;29042
EURRUB;60;120820;130000;86.0382000;86.1122000;85.8840000;85.9662000;24166
EURRUB;60;120820;140000;85.9663000;86.1340000;85.8160000;86.1318000;22695
EURRUB;60;120820;150000;86.1318000;86.2317000;85.9860000;86.1546000;25582
EURRUB;60;120820;160000;86.1578000;86.3950000;86.1142000;86.3738000;30844
EURRUB;60;120820;170000;86.3738000;87.0478000;86.2580000;86.8602000;37161
EURRUB;60;120820;180000;86.8595000;87.0184000;86.6320000;86.8823000;31767
EURRUB;60;120820;190000;86.8793000;86.8852000;86.6296000;86.8277000;24386
EURRUB;60;120820;200000;86.8277000;86.8823000;86.5980000;86.8402000;13879
EURRUB;60;120820;210000;86.8408000;86.8588000;86.6320000;86.7886000;12075
EURRUB;60;120820;220000;86.7886000;86.7958000;86.6504000;86.6903000;11427
EURRUB;60;120820;230000;86.6889000;86.8202000;86.6370000;86.7730000;10936
EURRUB;60;130820;0;86.7708000;86.8794000;86.6730000;86.8180000;4528
EURRUB;60;130820;10000;86.9490000;87.0320000;86.7970000;86.8484000;27
EURRUB;60;130820;20000;86.8483000;87.0300000;86.7415000;86.7822000;520
EURRUB;60;130820;30000;86.7818000;87.0560000;86.7667000;86.8290000;1181
EURRUB;60;130820;40000;86.8270000;87.1920000;86.7565000;86.7704000;2874
EURRUB;60;130820;50000;86.7697000;87.1050000;86.7442000;86.8480000;3743
EURRUB;60;130820;60000;86.8500000;86.8500000;86.7110000;86.7620000;21
EURRUB;60;130820;70000;86.7600000;86.8380000;86.7440000;86.7440000;12
EURRUB;60;130820;80000;86.7270000;86.7480000;86.6930000;86.6930000;12
EURRUB;60;130820;90000;86.6880000;86.9460000;86.5350000;86.5689000;1741
EURRUB;60;130820;100000;86.5684000;86.9073000;86.5230000;86.8136000;9612
EURRUB;60;130820;110000;86.8156000;87.2323000;86.7000000;87.1732000;32642
EURRUB;60;130820;120000;87.1735000;87.1960000;86.9040000;87.0125000;27920
EURRUB;60;130820;130000;87.0126000;87.0240000;86.7340000;86.8781000;23355
EURRUB;60;130820;140000;86.9282000;87.0448000;86.7340000;86.9216000;25196
EURRUB;60;130820;150000;86.9198000;87.1492000;86.8360000;87.1485000;24695
EURRUB;60;130820;160000;87.1500000;87.2330000;86.9720000;87.1799000;28243
EURRUB;60;130820;170000;87.1799000;87.1870000;86.8700000;87.0127000;33075
EURRUB;60;130820;180000;87.0125000;87.0360000;86.4242000;86.4743000;32757
EURRUB;60;130820;190000;86.4708000;86.5657000;86.2473000;86.2870000;25224
EURRUB;60;130820;200000;86.2873000;86.3772000;86.0540000;86.2084000;13273
EURRUB;60;130820;210000;86.2085000;86.3301000;86.0200000;86.1789000;14242
EURRUB;60;130820;220000;86.1796000;86.2498000;86.0200000;86.2097000;17381
EURRUB;60;130820;230000;86.2102000;86.2760000;86.0200000;86.2563000;11854
EURRUB;60;140820;0;86.2585000;86.2660000;85.9561000;86.0407000;6032
EURRUB;60;140820;10000;85.9360000;86.2410000;85.9360000;86.0950000;69
EURRUB;60;140820;20000;86.0779000;86.1340000;85.9580000;86.0301000;1023
EURRUB;60;140820;30000;86.0321000;86.2070000;85.9860000;86.1990000;1392
EURRUB;60;140820;40000;86.1560000;86.1940000;86.0020000;86.0020000;12
EURRUB;60;140820;50000;86.1310000;86.1860000;85.9658000;86.0360000;182
EURRUB;60;140820;60000;86.2040000;86.2480000;86.0190000;86.1760000;12
EURRUB;60;140820;70000;86.0370000;86.1800000;86.0200000;86.1410000;12
EURRUB;60;140820;80000;86.0140000;86.2710000;86.0140000;86.2300000;17
EURRUB;60;140820;90000;86.1000000;86.2660000;86.0400000;86.2383000;2649
EURRUB;60;140820;100000;86.2383000;86.2520000;86.0654000;86.1169000;8748
EURRUB;60;140820;110000;86.1169000;86.5334000;86.0732000;86.4648000;34406
EURRUB;60;140820;120000;86.4655000;86.7596000;86.2920000;86.7124000;28500
EURRUB;60;140820;130000;86.7071000;86.8020000;86.2580000;86.4988000;26792
EURRUB;60;140820;140000;86.4989000;86.7552000;86.4280000;86.6697000;21913
EURRUB;60;140820;150000;86.6711000;86.7268000;86.4711000;86.5118000;19629
EURRUB;60;140820;160000;86.5152000;86.5960000;86.3600000;86.5112000;23045
EURRUB;60;140820;170000;86.5108000;86.5521000;86.2580000;86.3237000;28031
EURRUB;60;140820;180000;86.3622000;86.4121000;86.1685000;86.2217000;28183
EURRUB;60;140820;190000;86.2220000;86.2483000;86.0753000;86.1302000;17029
EURRUB;60;140820;200000;86.1295000;86.3081000;86.0540000;86.2920000;14365
EURRUB;60;140820;210000;86.2920000;86.3389000;86.1485000;86.3388000;10875
